Time,header.seq,header.frame_id,child_frame_id,pose.x,pose.y,pose.z,orientation.x,orientation.y,orientation.z,orientation.w,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
52.673,2604,odom,base_link,0.0032066822201688686,6.525128928832828e-05,-2.0825240362736184e-07,0.00031052449857455936,5.7627476934034525e-05,0.019097313656585808,0.99981757979379,6.77043344842349e-05,0.0,0.0
52.687,2605,odom,base_link,0.0032076970692988776,6.529010613015475e-05,-2.083216151059053e-07,0.0003581029406242909,3.0443120287981317e-05,0.019139949809070675,0.9998167497880832,6.770782696704587e-05,0.0,0.0
52.708,2606,odom,base_link,0.003209050280845349,6.534195740019575e-05,-2.0839180757338492e-07,0.00035097402694671574,5.850714066800241e-05,0.01916252117653889,0.9998163187187463,6.771251374093908e-05,0.0,0.0
52.727,2607,odom,base_link,0.0032104035841092,6.539385865061035e-05,-2.0849450365419797e-07,0.00035604977981759997,2.2357905775548247e-05,0.019171577080353025,0.9998161447790942,6.771719781780688e-05,0.0,0.0
52.747,2608,odom,base_link,0.0032117569802448303,6.544578150884414e-05,-2.0858292406349406e-07,0.0003331916198927333,1.4249729536339994e-05,0.019171380879669093,0.9998161565685245,6.772188153381372e-05,0.0,0.0
52.768,2609,odom,base_link,0.0032131104688270305,6.549773773553674e-05,-2.0867327087259087e-07,0.00035650322278679345,2.1023269578971964e-06,0.019214513200340167,0.99981532063852,6.772656541567006e-05,0.0,0.0
52.787,2610,odom,base_link,0.0032144640469198645,6.554980410050831e-05,-2.0873948363412868e-07,0.00035219652088589,3.8460726658943176e-05,0.01923546873655329,0.9998149184828501,6.773124958324674e-05,0.0,0.0
52.807,2611,odom,base_link,0.0032158177166188807,6.560192614024622e-05,-2.0882165542921823e-07,0.0003309089687012226,4.349265388003887e-05,0.019257062205278706,0.9998145098781401,6.773593406783516e-05,0.0,0.0
52.828,2612,odom,base_link,0.003217171476508316,6.565414078760913e-05,-2.0891922831194998e-07,0.00035710596087434605,1.9063630533090797e-05,0.019317577124662484,0.9998133342409189,6.774061887579215e-05,0.0,0.0
52.847,2613,odom,base_link,0.0032185253253939413,6.570647907606128e-05,-2.0900166216257588e-07,0.00034335887195368914,2.4825155471641122e-05,0.019312490475811787,0.9998134371971694,6.77453040059977e-05,0.0,0.0
52.868,2614,odom,base_link,0.0032198792694805864,6.575878045406778e-05,-2.090864657436022e-07,0.00035137339598039755,2.7047129310866076e-05,0.01928412636345996,0.9998139818364151,6.774998946074854e-05,0.0,0.0
52.887,2615,odom,base_link,0.0032212333099321216,6.58110149237508e-05,-2.091647567811981e-07,0.0003275672386898731,4.0628854423371625e-05,0.01926294185300159,0.9998143978360025,6.775467523886087e-05,0.0,0.0
52.907,2616,odom,base_link,0.0032225874467219865,6.5863183226844e-05,-2.0925230743672138e-07,0.0003198956613409067,3.543951835982255e-05,0.01922411419015751,0.999815147837044,6.775936134189796e-05,0.0,0.0
52.928,2617,odom,base_link,0.003223941680277481,6.591527434813679e-05,-2.0934325896622346e-07,0.0003381270567564684,2.3987881407123448e-05,0.019222024664837644,0.9998151823524484,6.776404776731717e-05,0.0,0.0
52.947,2618,odom,base_link,0.0032252960085788363,6.59673409287876e-05,-2.0942391215571582e-07,0.0003465973683227425,3.154629551836514e-05,0.019181498948328626,0.9998159575507838,6.776873451607553e-05,0.0,0.0
52.967,2619,odom,base_link,0.0032266504337608113,6.601932747588722e-05,-2.095182848103623e-07,0.0003378757787639693,1.2111712285831753e-05,0.01918650564346225,0.9998158648943604,6.777342158863995e-05,0.0,0.0
52.987,2620,odom,base_link,0.00322800495151409,6.607134644494425e-05,-2.0958531424090107e-07,0.00034314547299482153,4.765954279535854e-05,0.01920073443154001,0.9998155888847912,6.77781089841343e-05,0.0,0.0
53.007,2621,odom,base_link,0.003229359563303307,6.61233597451174e-05,-2.0967348728049236e-07,0.00037366603538182836,4.1641259166700175e-05,0.019152532060773823,0.9998165027420582,6.778279670433911e-05,0.0,0.0
53.028,2622,odom,base_link,0.003230714272204754,6.617528740081371e-05,-2.097607245895393e-07,0.0003573749950887564,3.674334624652712e-05,0.01917046626439566,0.9998161651805021,6.778748474905705e-05,0.0,0.0
53.047,2623,odom,base_link,0.0032320690731527575,6.622726162360138e-05,-2.0985973456980234e-07,0.0003700209159884539,9.224841862304716e-06,0.019165595154337273,0.9998162545997159,6.77921731159373e-05,0.0,0.0
53.068,2624,odom,base_link,0.003233423968935907,6.627920997653321e-05,-2.0992646514688561e-07,0.0003709360138800149,4.39517242324498e-05,0.01914844410158109,0.9998165819605154,6.779686180826405e-05,0.0,0.0
53.087,2625,odom,base_link,0.0032347789607965753,6.633109999732808e-05,-2.10026679268799e-07,0.00030877722077389015,1.1206958980079458e-05,0.019108178761000152,0.9998173743416693,6.780155082435071e-05,0.0,0.0
53.107,2626,odom,base_link,0.0032361340492993947,6.638291719383748e-05,-2.1010692254601655e-07,0.0003327822521704238,1.9758978400184522e-05,0.019117537389383762,0.9998171876046744,6.780624016333182e-05,0.0,0.0
53.128,2627,odom,base_link,0.003237489229089906,6.643480154701838e-05,-2.1018323508111333e-07,0.00035358890971897355,3.6674783090602774e-05,0.0191688226815368,0.9998161980418435,6.781092982478567e-05,0.0,0.0
53.147,2628,odom,base_link,0.0032388444980739417,6.648680775350682e-05,-2.1027254585702564e-07,0.000339826802559457,2.8052035055005026e-05,0.019188681434606187,0.9998158221570754,6.78156198107422e-05,0.0,0.0
